PAC,SHO,PAS,DRI,DEF,PHY,DIV,HAN,KIC,REF,SPE,POS,WF,Skill,Position,Rtg,Rarity
57.0,59.0,65.0,65.0,59.0,61.0,,,,,,,3,3,Midfielder,65,Silver
74.0,61.0,60.0,67.0,46.0,59.0,,,,,,,4,4,Midfielder,65,Silver
73.0,48.0,56.0,63.0,60.0,66.0,,,,,,,3,2,Defender,65,Silver
70.0,60.0,61.0,67.0,38.0,52.0,,,,,,,3,3,Midfielder,65,Silver
72.0,61.0,63.0,68.0,55.0,65.0,,,,,,,3,3,Midfielder,65,Silver
72.0,61.0,63.0,68.0,55.0,65.0,,,,,,,3,3,Midfielder,65,Silver
88.0,53.0,56.0,65.0,39.0,51.0,,,,,,,4,2,Midfielder,65,Silver
88.0,53.0,56.0,65.0,39.0,51.0,,,,,,,4,2,Midfielder,65,Silver
65.0,48.0,60.0,67.0,60.0,50.0,,,,,,,3,3,Defender,65,Silver
85.0,58.0,56.0,65.0,38.0,67.0,,,,,,,3,3,Midfielder,65,Silver
51.0,61.0,62.0,65.0,67.0,78.0,,,,,,,2,3,Midfielder,65,Silver
51.0,61.0,62.0,65.0,67.0,78.0,,,,,,,2,3,Midfielder,65,Silver
38.0,32.0,38.0,41.0,64.0,79.0,,,,,,,2,2,Defender,65,Silver
92.0,60.0,53.0,66.0,37.0,61.0,,,,,,,3,3,Attacker,65,Silver
64.0,40.0,62.0,52.0,66.0,67.0,,,,,,,3,2,Defender,65,Silver
64.0,40.0,62.0,52.0,66.0,67.0,,,,,,,3,2,Defender,65,Silver
72.0,63.0,66.0,69.0,49.0,65.0,,,,,,,3,4,Midfielder,65,Silver
57.0,53.0,61.0,65.0,63.0,68.0,,,,,,,4,2,Midfielder,65,Silver
74.0,64.0,55.0,71.0,21.0,60.0,,,,,,,3,3,Attacker,65,Silver
74.0,64.0,55.0,71.0,21.0,60.0,,,,,,,3,3,Attacker,65,Silver
61.0,48.0,63.0,56.0,61.0,72.0,,,,,,,3,2,Midfielder,65,Silver
85.0,62.0,57.0,64.0,30.0,64.0,,,,,,,3,3,Attacker,65,Silver
64.0,48.0,56.0,58.0,65.0,69.0,,,,,,,3,2,Defender,65,Silver
74.0,59.0,60.0,68.0,31.0,66.0,,,,,,,4,3,Midfielder,65,Silver
83.0,58.0,60.0,63.0,52.0,69.0,,,,,,,3,2,Midfielder,65,Silver
59.0,36.0,48.0,50.0,66.0,66.0,,,,,,,2,2,Defender,65,Silver
59.0,36.0,48.0,50.0,66.0,66.0,,,,,,,2,2,Defender,65,Silver
77.0,63.0,59.0,65.0,29.0,57.0,,,,,,,3,2,Attacker,65,Silver
73.0,40.0,55.0,57.0,59.0,73.0,,,,,,,2,2,Defender,65,Silver
66.0,45.0,63.0,62.0,62.0,65.0,,,,,,,3,2,Defender,65,Silver
76.0,52.0,57.0,61.0,61.0,75.0,,,,,,,3,2,Defender,65,Silver
72.0,56.0,54.0,59.0,62.0,72.0,,,,,,,3,2,Defender,65,Silver
72.0,62.0,62.0,66.0,33.0,57.0,,,,,,,3,3,Midfielder,65,Silver
80.0,54.0,61.0,67.0,64.0,78.0,,,,,,,3,3,Midfielder,65,Silver
76.0,64.0,58.0,63.0,23.0,57.0,,,,,,,3,2,Attacker,65,Silver
90.0,55.0,53.0,70.0,34.0,52.0,,,,,,,3,4,Midfielder,65,Silver
90.0,55.0,53.0,70.0,34.0,52.0,,,,,,,3,4,Midfielder,65,Silver
48.0,43.0,49.0,47.0,66.0,73.0,,,,,,,2,2,Defender,65,Silver
80.0,53.0,58.0,65.0,54.0,50.0,,,,,,,3,3,Midfielder,65,Silver
69.0,47.0,61.0,63.0,62.0,65.0,,,,,,,3,3,Defender,65,Silver
87.0,62.0,54.0,66.0,55.0,67.0,,,,,,,3,2,Defender,65,Silver
62.0,61.0,61.0,66.0,62.0,69.0,,,,,,,3,3,Midfielder,65,Silver
60.0,28.0,37.0,52.0,66.0,67.0,,,,,,,3,2,Defender,65,Silver
73.0,64.0,49.0,62.0,30.0,70.0,,,,,,,3,2,Attacker,65,Silver
46.0,67.0,51.0,61.0,30.0,59.0,,,,,,,3,3,Attacker,65,Silver
46.0,67.0,51.0,61.0,30.0,59.0,,,,,,,3,3,Attacker,65,Silver
65.0,54.0,60.0,63.0,64.0,62.0,,,,,,,3,3,Midfielder,65,Silver
67.0,47.0,60.0,68.0,66.0,69.0,,,,,,,2,2,Midfielder,65,Silver
75.0,63.0,57.0,60.0,25.0,74.0,,,,,,,3,3,Attacker,65,Silver
69.0,56.0,61.0,69.0,34.0,52.0,,,,,,,4,3,Midfielder,65,Silver
63.0,26.0,36.0,40.0,66.0,72.0,,,,,,,3,2,Defender,65,Silver
40.0,26.0,40.0,37.0,66.0,75.0,,,,,,,3,2,Defender,65,Silver
40.0,26.0,40.0,37.0,66.0,75.0,,,,,,,3,2,Defender,65,Silver
59.0,25.0,49.0,51.0,65.0,70.0,,,,,,,3,2,Defender,65,Silver
54.0,28.0,36.0,40.0,65.0,73.0,,,,,,,3,2,Defender,65,Silver
54.0,28.0,36.0,40.0,65.0,73.0,,,,,,,3,2,Defender,65,Silver
33.0,20.0,41.0,33.0,66.0,80.0,,,,,,,4,2,Defender,65,Silver
63.0,63.0,65.0,67.0,46.0,67.0,,,,,,,3,3,Midfielder,65,Silver
49.0,67.0,46.0,55.0,31.0,76.0,,,,,,,4,2,Attacker,65,Silver
81.0,60.0,55.0,67.0,25.0,54.0,,,,,,,3,3,Attacker,65,Silver
71.0,54.0,63.0,68.0,55.0,53.0,,,,,,,3,3,Midfielder,65,Silver
63.0,39.0,56.0,54.0,63.0,72.0,,,,,,,3,2,Defender,65,Silver
81.0,64.0,55.0,66.0,30.0,62.0,,,,,,,2,3,Attacker,65,Silver
82.0,60.0,55.0,68.0,35.0,64.0,,,,,,,3,3,Attacker,65,Silver
62.0,66.0,54.0,60.0,39.0,72.0,,,,,,,3,2,Attacker,65,Silver
62.0,66.0,54.0,60.0,39.0,72.0,,,,,,,3,2,Attacker,65,Silver
67.0,32.0,42.0,45.0,63.0,77.0,,,,,,,3,2,Defender,65,Silver
90.0,63.0,58.0,67.0,28.0,66.0,,,,,,,4,3,Attacker,65,Silver
67.0,56.0,60.0,64.0,62.0,71.0,,,,,,,2,2,Midfielder,65,Silver
67.0,68.0,57.0,62.0,28.0,53.0,,,,,,,3,3,Attacker,65,Silver
59.0,40.0,47.0,49.0,64.0,74.0,,,,,,,3,2,Defender,65,Silver
63.0,61.0,63.0,68.0,44.0,52.0,,,,,,,3,3,Midfielder,65,Silver
72.0,60.0,64.0,67.0,57.0,75.0,,,,,,,3,3,Midfielder,65,Silver
72.0,60.0,64.0,67.0,57.0,75.0,,,,,,,3,3,Midfielder,65,Silver
62.0,60.0,64.0,69.0,63.0,61.0,,,,,,,3,3,Midfielder,65,Silver
62.0,60.0,64.0,69.0,63.0,61.0,,,,,,,3,3,Midfielder,65,Silver
68.0,51.0,61.0,67.0,64.0,70.0,,,,,,,3,2,Midfielder,65,Silver
68.0,51.0,61.0,67.0,64.0,70.0,,,,,,,3,2,Midfielder,65,Silver
60.0,54.0,63.0,64.0,65.0,68.0,,,,,,,3,3,Defender,65,Silver
60.0,54.0,63.0,64.0,65.0,68.0,,,,,,,3,3,Defender,65,Silver
60.0,54.0,63.0,64.0,65.0,68.0,,,,,,,3,3,Defender,65,Silver
68.0,45.0,55.0,63.0,62.0,73.0,,,,,,,3,2,Defender,65,Silver
43.0,47.0,58.0,61.0,64.0,69.0,,,,,,,3,2,Midfielder,65,Silver
66.0,56.0,64.0,67.0,56.0,58.0,,,,,,,2,3,Midfielder,65,Silver
66.0,56.0,64.0,67.0,56.0,58.0,,,,,,,2,3,Midfielder,65,Silver
73.0,67.0,57.0,61.0,54.0,56.0,,,,,,,3,2,Midfielder,65,Silver
68.0,62.0,59.0,71.0,26.0,35.0,,,,,,,3,3,Attacker,65,Silver
68.0,62.0,59.0,71.0,26.0,35.0,,,,,,,3,3,Attacker,65,Silver
71.0,51.0,62.0,66.0,61.0,67.0,,,,,,,3,3,Midfielder,65,Silver
79.0,57.0,58.0,74.0,27.0,60.0,,,,,,,3,4,Midfielder,65,Silver
73.0,37.0,55.0,62.0,63.0,65.0,,,,,,,3,2,Defender,65,Silver
40.0,26.0,49.0,46.0,65.0,76.0,,,,,,,3,2,Defender,65,Silver
40.0,26.0,49.0,46.0,65.0,76.0,,,,,,,3,2,Defender,65,Silver
67.0,60.0,63.0,67.0,60.0,63.0,,,,,,,3,3,Midfielder,65,Silver
75.0,35.0,58.0,62.0,59.0,63.0,,,,,,,2,2,Defender,65,Silver
70.0,47.0,60.0,60.0,64.0,70.0,,,,,,,3,2,Midfielder,65,Silver
75.0,51.0,60.0,67.0,35.0,49.0,,,,,,,3,3,Midfielder,65,Silver
71.0,27.0,53.0,59.0,63.0,60.0,,,,,,,3,2,Defender,65,Silver
47.0,40.0,45.0,40.0,65.0,73.0,,,,,,,2,2,Defender,65,Silver
75.0,28.0,56.0,58.0,60.0,69.0,,,,,,,3,2,Defender,65,Silver
68.0,55.0,60.0,65.0,60.0,68.0,,,,,,,4,2,Defender,65,Silver
72.0,60.0,60.0,61.0,23.0,52.0,,,,,,,3,3,Attacker,65,Silver
47.0,37.0,48.0,51.0,66.0,68.0,,,,,,,3,2,Defender,65,Silver
57.0,61.0,57.0,58.0,60.0,80.0,,,,,,,3,2,Defender,65,Silver
53.0,54.0,58.0,63.0,66.0,67.0,,,,,,,3,3,Defender,65,Silver
53.0,54.0,58.0,63.0,66.0,67.0,,,,,,,3,3,Defender,65,Silver
63.0,56.0,64.0,68.0,54.0,61.0,,,,,,,3,3,Midfielder,65,Silver
84.0,62.0,59.0,67.0,40.0,59.0,,,,,,,4,3,Midfielder,65,Silver
84.0,62.0,59.0,67.0,40.0,59.0,,,,,,,4,3,Midfielder,65,Silver
78.0,44.0,55.0,60.0,60.0,70.0,,,,,,,3,3,Defender,65,Silver
78.0,44.0,55.0,60.0,60.0,70.0,,,,,,,3,3,Defender,65,Silver
65.0,28.0,43.0,46.0,65.0,72.0,,,,,,,3,2,Defender,65,Silver
73.0,63.0,57.0,71.0,52.0,47.0,,,,,,,3,3,Attacker,65,Silver
73.0,63.0,57.0,71.0,52.0,47.0,,,,,,,3,3,Attacker,65,Silver
47.0,30.0,42.0,36.0,65.0,75.0,,,,,,,3,2,Defender,65,Silver
72.0,42.0,55.0,62.0,61.0,63.0,,,,,,,3,2,Defender,65,Silver
62.0,64.0,65.0,64.0,50.0,65.0,,,,,,,3,2,Midfielder,65,Silver
76.0,56.0,67.0,68.0,47.0,59.0,,,,,,,3,3,Midfielder,65,Silver
69.0,43.0,59.0,57.0,63.0,73.0,,,,,,,3,3,Midfielder,65,Silver
54.0,34.0,44.0,43.0,66.0,68.0,,,,,,,2,2,Defender,65,Silver
66.0,45.0,56.0,60.0,64.0,73.0,,,,,,,3,2,Midfielder,65,Silver
90.0,57.0,58.0,63.0,59.0,70.0,,,,,,,3,3,Midfielder,65,Silver
90.0,57.0,58.0,63.0,59.0,70.0,,,,,,,3,3,Midfielder,65,Silver
80.0,63.0,55.0,69.0,20.0,60.0,,,,,,,4,4,Attacker,65,Silver
80.0,63.0,55.0,69.0,20.0,60.0,,,,,,,4,4,Attacker,65,Silver
80.0,61.0,47.0,62.0,27.0,69.0,,,,,,,3,2,Attacker,65,Silver
52.0,33.0,51.0,54.0,64.0,75.0,,,,,,,3,2,Defender,65,Silver
57.0,55.0,63.0,66.0,52.0,56.0,,,,,,,3,3,Midfielder,65,Silver
54.0,68.0,50.0,58.0,30.0,70.0,,,,,,,2,2,Attacker,65,Silver
54.0,68.0,50.0,58.0,30.0,70.0,,,,,,,2,2,Attacker,65,Silver
51.0,51.0,40.0,38.0,63.0,77.0,,,,,,,3,2,Defender,65,Silver
72.0,61.0,60.0,66.0,37.0,54.0,,,,,,,3,3,Midfielder,65,Silver
66.0,62.0,62.0,71.0,52.0,54.0,,,,,,,3,3,Midfielder,65,Silver
66.0,62.0,62.0,71.0,52.0,54.0,,,,,,,3,3,Midfielder,65,Silver
73.0,58.0,59.0,68.0,56.0,69.0,,,,,,,3,3,Midfielder,65,Silver
81.0,66.0,49.0,64.0,25.0,56.0,,,,,,,3,3,Attacker,65,Silver
81.0,66.0,49.0,64.0,25.0,56.0,,,,,,,3,3,Attacker,65,Silver
70.0,52.0,65.0,61.0,60.0,60.0,,,,,,,2,2,Defender,65,Silver
68.0,57.0,61.0,71.0,33.0,39.0,,,,,,,3,3,Midfielder,65,Silver
75.0,38.0,42.0,44.0,63.0,85.0,,,,,,,3,2,Defender,65,Silver
66.0,56.0,61.0,63.0,59.0,70.0,,,,,,,3,2,Midfielder,65,Silver
48.0,63.0,63.0,64.0,55.0,66.0,,,,,,,3,3,Attacker,65,Silver
63.0,63.0,63.0,68.0,58.0,70.0,,,,,,,2,3,Midfielder,65,Silver
63.0,59.0,65.0,68.0,50.0,63.0,,,,,,,3,3,Midfielder,65,Silver
63.0,59.0,65.0,68.0,50.0,63.0,,,,,,,3,3,Midfielder,65,Silver
64.0,46.0,55.0,59.0,64.0,74.0,,,,,,,3,2,Defender,65,Silver
54.0,44.0,62.0,60.0,63.0,74.0,,,,,,,3,2,Defender,65,Silver
68.0,65.0,44.0,64.0,27.0,72.0,,,,,,,3,2,Attacker,65,Silver
70.0,42.0,55.0,62.0,63.0,73.0,,,,,,,3,2,Defender,65,Silver
73.0,59.0,59.0,68.0,31.0,55.0,,,,,,,3,3,Attacker,65,Silver
73.0,59.0,59.0,68.0,31.0,55.0,,,,,,,3,3,Attacker,65,Silver
58.0,45.0,64.0,66.0,58.0,69.0,,,,,,,3,3,Midfielder,65,Silver
69.0,39.0,54.0,60.0,62.0,70.0,,,,,,,3,2,Defender,65,Silver
69.0,39.0,54.0,60.0,62.0,70.0,,,,,,,3,2,Defender,65,Silver
73.0,58.0,60.0,63.0,59.0,73.0,,,,,,,3,2,Defender,65,Silver
66.0,58.0,57.0,61.0,61.0,76.0,,,,,,,4,2,Defender,65,Silver
65.0,65.0,52.0,62.0,28.0,83.0,,,,,,,4,2,Attacker,65,Silver
65.0,65.0,52.0,62.0,28.0,83.0,,,,,,,4,2,Attacker,65,Silver
77.0,52.0,63.0,69.0,59.0,67.0,,,,,,,3,3,Midfielder,65,Silver
77.0,52.0,63.0,69.0,59.0,67.0,,,,,,,3,3,Midfielder,65,Silver
53.0,37.0,50.0,51.0,64.0,77.0,,,,,,,2,2,Defender,65,Silver
58.0,34.0,53.0,55.0,65.0,67.0,,,,,,,3,2,Defender,65,Silver
73.0,64.0,58.0,66.0,32.0,73.0,,,,,,,2,3,Midfielder,65,Silver
73.0,64.0,58.0,66.0,32.0,73.0,,,,,,,2,3,Midfielder,65,Silver
31.0,36.0,50.0,51.0,65.0,76.0,,,,,,,3,2,Defender,65,Silver
70.0,57.0,61.0,68.0,52.0,59.0,,,,,,,3,3,Midfielder,65,Silver
63.0,64.0,60.0,63.0,29.0,66.0,,,,,,,3,2,Attacker,65,Silver
68.0,44.0,57.0,65.0,62.0,71.0,,,,,,,3,3,Defender,65,Silver
68.0,44.0,57.0,65.0,62.0,71.0,,,,,,,3,3,Defender,65,Silver
73.0,64.0,47.0,65.0,36.0,59.0,,,,,,,3,3,Attacker,65,Silver
74.0,51.0,61.0,59.0,61.0,68.0,,,,,,,3,2,Defender,65,Silver
76.0,60.0,61.0,69.0,35.0,57.0,,,,,,,4,3,Midfielder,65,Silver
73.0,49.0,56.0,64.0,60.0,71.0,,,,,,,4,3,Defender,65,Silver
70.0,63.0,62.0,71.0,58.0,52.0,,,,,,,2,3,Defender,65,Silver
71.0,61.0,62.0,64.0,63.0,70.0,,,,,,,3,2,Midfielder,65,Silver
76.0,38.0,54.0,63.0,61.0,64.0,,,,,,,2,2,Defender,65,Silver
52.0,54.0,59.0,66.0,64.0,68.0,,,,,,,2,2,Midfielder,65,Silver
81.0,54.0,49.0,63.0,59.0,86.0,,,,,,,3,2,Defender,65,Silver
63.0,40.0,43.0,52.0,64.0,75.0,,,,,,,3,2,Defender,65,Silver
74.0,65.0,59.0,70.0,48.0,58.0,,,,,,,3,3,Attacker,65,Silver
76.0,66.0,49.0,64.0,18.0,70.0,,,,,,,3,3,Attacker,65,Silver
58.0,31.0,43.0,44.0,67.0,60.0,,,,,,,3,2,Defender,65,Silver
61.0,64.0,45.0,56.0,32.0,70.0,,,,,,,2,2,Attacker,65,Silver
48.0,49.0,63.0,62.0,65.0,71.0,,,,,,,2,2,Defender,65,Silver
55.0,27.0,47.0,39.0,63.0,76.0,,,,,,,3,2,Defender,65,Silver
68.0,68.0,66.0,67.0,60.0,70.0,,,,,,,2,3,Defender,65,Silver
83.0,42.0,55.0,61.0,58.0,64.0,,,,,,,2,2,Defender,65,Silver
73.0,48.0,55.0,60.0,63.0,73.0,,,,,,,3,2,Defender,65,Silver
60.0,50.0,63.0,66.0,56.0,67.0,,,,,,,3,3,Midfielder,65,Silver
56.0,54.0,65.0,59.0,66.0,80.0,,,,,,,3,2,Midfielder,65,Silver
66.0,50.0,64.0,66.0,66.0,75.0,,,,,,,3,2,Midfielder,65,Silver
81.0,65.0,48.0,68.0,30.0,64.0,,,,,,,4,3,Attacker,65,Silver
63.0,63.0,53.0,63.0,30.0,69.0,,,,,,,3,3,Attacker,65,Silver
37.0,45.0,52.0,54.0,63.0,83.0,,,,,,,3,2,Midfielder,65,Silver
76.0,60.0,61.0,65.0,62.0,78.0,,,,,,,3,3,Midfielder,65,Silver
75.0,42.0,53.0,62.0,60.0,63.0,,,,,,,2,2,Defender,65,Silver
83.0,59.0,63.0,71.0,53.0,61.0,,,,,,,4,3,Midfielder,65,Silver
60.0,25.0,39.0,40.0,66.0,69.0,,,,,,,3,2,Defender,65,Silver
80.0,61.0,52.0,71.0,20.0,52.0,,,,,,,4,3,Midfielder,65,Silver
80.0,61.0,52.0,71.0,20.0,52.0,,,,,,,4,3,Midfielder,65,Silver
67.0,33.0,55.0,56.0,65.0,69.0,,,,,,,4,2,Defender,65,Silver
67.0,33.0,55.0,56.0,65.0,69.0,,,,,,,4,2,Defender,65,Silver
77.0,56.0,61.0,64.0,43.0,70.0,,,,,,,3,3,Midfielder,65,Silver
51.0,29.0,52.0,46.0,67.0,63.0,,,,,,,2,2,Defender,65,Silver
51.0,29.0,52.0,46.0,67.0,63.0,,,,,,,2,2,Defender,65,Silver
74.0,63.0,61.0,67.0,57.0,63.0,,,,,,,3,3,Midfielder,65,Silver
69.0,63.0,62.0,67.0,44.0,60.0,,,,,,,4,3,Midfielder,65,Silver
63.0,30.0,45.0,41.0,64.0,75.0,,,,,,,3,2,Defender,65,Silver
90.0,58.0,51.0,67.0,27.0,64.0,,,,,,,3,3,Midfielder,65,Silver
69.0,57.0,66.0,66.0,28.0,45.0,,,,,,,2,3,Midfielder,65,Silver
71.0,64.0,53.0,63.0,33.0,52.0,,,,,,,3,3,Attacker,65,Silver
82.0,64.0,63.0,68.0,35.0,44.0,,,,,,,3,3,Midfielder,65,Silver
73.0,67.0,66.0,66.0,37.0,51.0,,,,,,,3,2,Attacker,65,Silver
73.0,67.0,66.0,66.0,37.0,51.0,,,,,,,3,2,Attacker,65,Silver
78.0,62.0,56.0,69.0,44.0,66.0,,,,,,,3,3,Attacker,65,Silver
42.0,64.0,54.0,56.0,35.0,81.0,,,,,,,3,2,Attacker,65,Silver
51.0,30.0,42.0,53.0,65.0,68.0,,,,,,,3,2,Defender,65,Silver
74.0,65.0,42.0,59.0,22.0,64.0,,,,,,,3,2,Attacker,65,Silver
75.0,49.0,63.0,61.0,57.0,72.0,,,,,,,2,2,Defender,65,Silver
74.0,47.0,53.0,64.0,62.0,58.0,,,,,,,3,2,Defender,65,Silver
63.0,44.0,52.0,56.0,67.0,72.0,,,,,,,2,2,Midfielder,65,Silver
68.0,45.0,53.0,61.0,63.0,71.0,,,,,,,2,2,Defender,65,Silver
76.0,39.0,56.0,61.0,59.0,69.0,,,,,,,3,2,Defender,65,Silver
34.0,36.0,49.0,45.0,64.0,78.0,,,,,,,3,2,Defender,65,Silver
64.0,53.0,62.0,65.0,62.0,67.0,,,,,,,3,2,Midfielder,65,Silver
60.0,32.0,53.0,53.0,64.0,71.0,,,,,,,3,2,Defender,65,Silver
63.0,54.0,65.0,67.0,62.0,73.0,,,,,,,3,3,Midfielder,65,Silver
68.0,61.0,53.0,65.0,29.0,65.0,,,,,,,4,3,Attacker,65,Silver
72.0,36.0,54.0,63.0,61.0,67.0,,,,,,,3,2,Defender,65,Silver
69.0,51.0,53.0,50.0,63.0,76.0,,,,,,,3,2,Defender,65,Silver
46.0,21.0,45.0,55.0,63.0,71.0,,,,,,,3,2,Defender,65,Silver
63.0,64.0,65.0,65.0,36.0,68.0,,,,,,,3,3,Attacker,64,Bronze
62.0,38.0,52.0,55.0,63.0,72.0,,,,,,,2,2,Defender,64,Bronze
62.0,38.0,52.0,55.0,63.0,72.0,,,,,,,2,2,Defender,64,Bronze
84.0,60.0,55.0,68.0,33.0,59.0,,,,,,,5,4,Midfielder,64,Bronze
63.0,61.0,67.0,63.0,54.0,60.0,,,,,,,3,2,Midfielder,64,Bronze
67.0,48.0,62.0,67.0,59.0,61.0,,,,,,,3,2,Midfielder,64,Bronze
69.0,62.0,52.0,58.0,23.0,64.0,,,,,,,3,2,Attacker,64,Bronze
71.0,59.0,62.0,65.0,36.0,56.0,,,,,,,3,2,Midfielder,64,Bronze
71.0,58.0,54.0,72.0,19.0,39.0,,,,,,,3,3,Attacker,64,Bronze
79.0,62.0,56.0,67.0,23.0,41.0,,,,,,,3,2,Midfielder,64,Bronze
57.0,33.0,48.0,43.0,65.0,72.0,,,,,,,3,2,Defender,64,Bronze
63.0,25.0,45.0,48.0,63.0,71.0,,,,,,,2,2,Defender,64,Bronze
70.0,63.0,51.0,62.0,23.0,67.0,,,,,,,3,2,Attacker,64,Bronze
66.0,33.0,38.0,42.0,64.0,71.0,,,,,,,3,2,Defender,64,Bronze
66.0,52.0,63.0,66.0,57.0,67.0,,,,,,,3,3,Midfielder,64,Bronze
35.0,65.0,47.0,58.0,30.0,69.0,,,,,,,4,2,Attacker,64,Bronze
74.0,59.0,63.0,66.0,56.0,68.0,,,,,,,4,3,Midfielder,64,Bronze
58.0,64.0,62.0,63.0,30.0,73.0,,,,,,,3,3,Attacker,64,Bronze
73.0,56.0,60.0,70.0,30.0,56.0,,,,,,,3,3,Attacker,64,Bronze
73.0,38.0,52.0,61.0,60.0,71.0,,,,,,,3,2,Defender,64,Bronze
73.0,38.0,52.0,61.0,60.0,71.0,,,,,,,3,2,Defender,64,Bronze
54.0,33.0,46.0,46.0,64.0,72.0,,,,,,,3,2,Defender,64,Bronze
68.0,66.0,43.0,57.0,24.0,66.0,,,,,,,3,2,Attacker,64,Bronze
60.0,61.0,53.0,59.0,28.0,71.0,,,,,,,3,2,Attacker,64,Bronze
76.0,52.0,56.0,58.0,58.0,66.0,,,,,,,2,2,Defender,64,Bronze
55.0,49.0,58.0,58.0,65.0,68.0,,,,,,,3,2,Midfielder,64,Bronze
81.0,57.0,57.0,65.0,35.0,61.0,,,,,,,3,3,Midfielder,64,Bronze
81.0,57.0,57.0,65.0,35.0,61.0,,,,,,,3,3,Midfielder,64,Bronze
91.0,58.0,55.0,63.0,35.0,59.0,,,,,,,3,3,Attacker,64,Bronze
91.0,58.0,55.0,63.0,35.0,59.0,,,,,,,3,3,Attacker,64,Bronze
72.0,30.0,58.0,70.0,59.0,63.0,,,,,,,3,3,Defender,64,Bronze
67.0,66.0,38.0,60.0,21.0,80.0,,,,,,,3,3,Attacker,64,Bronze
74.0,53.0,62.0,68.0,27.0,41.0,,,,,,,2,3,Midfielder,64,Bronze
57.0,64.0,63.0,65.0,36.0,74.0,,,,,,,3,3,Midfielder,64,Bronze
68.0,66.0,58.0,65.0,35.0,59.0,,,,,,,3,2,Attacker,64,Bronze
66.0,48.0,58.0,55.0,62.0,47.0,,,,,,,2,3,Defender,64,Bronze
66.0,48.0,58.0,55.0,62.0,47.0,,,,,,,2,3,Defender,64,Bronze
30.0,27.0,43.0,45.0,68.0,65.0,,,,,,,2,2,Defender,64,Bronze
90.0,55.0,54.0,66.0,38.0,55.0,,,,,,,4,3,Attacker,64,Bronze
43.0,37.0,44.0,43.0,64.0,73.0,,,,,,,3,2,Defender,64,Bronze
84.0,52.0,59.0,66.0,57.0,65.0,,,,,,,3,3,Defender,64,Bronze
68.0,59.0,59.0,69.0,25.0,39.0,,,,,,,3,4,Midfielder,64,Bronze
40.0,31.0,52.0,51.0,63.0,74.0,,,,,,,3,2,Defender,64,Bronze
73.0,33.0,50.0,53.0,63.0,65.0,,,,,,,3,2,Defender,64,Bronze
54.0,67.0,65.0,67.0,38.0,65.0,,,,,,,3,3,Midfielder,64,Bronze
62.0,61.0,65.0,65.0,44.0,67.0,,,,,,,3,3,Midfielder,64,Bronze
79.0,62.0,56.0,67.0,24.0,48.0,,,,,,,3,3,Attacker,64,Bronze
61.0,49.0,61.0,64.0,59.0,63.0,,,,,,,3,3,Midfielder,64,Bronze
57.0,33.0,51.0,53.0,62.0,77.0,,,,,,,2,2,Defender,64,Bronze
57.0,33.0,51.0,53.0,62.0,77.0,,,,,,,2,2,Defender,64,Bronze
63.0,29.0,38.0,53.0,63.0,69.0,,,,,,,3,2,Defender,64,Bronze
69.0,56.0,62.0,68.0,52.0,60.0,,,,,,,3,2,Midfielder,64,Bronze
65.0,50.0,52.0,58.0,62.0,73.0,,,,,,,3,2,Midfielder,64,Bronze
74.0,61.0,49.0,62.0,34.0,76.0,,,,,,,3,2,Attacker,64,Bronze
42.0,32.0,50.0,55.0,65.0,75.0,,,,,,,3,2,Defender,64,Bronze
59.0,27.0,41.0,46.0,63.0,76.0,,,,,,,2,2,Defender,64,Bronze
59.0,27.0,41.0,46.0,63.0,76.0,,,,,,,2,2,Defender,64,Bronze
59.0,27.0,41.0,46.0,63.0,76.0,,,,,,,2,2,Defender,64,Bronze
77.0,44.0,54.0,64.0,58.0,66.0,,,,,,,4,3,Defender,64,Bronze
73.0,57.0,61.0,67.0,41.0,56.0,,,,,,,5,3,Midfielder,64,Bronze
70.0,50.0,63.0,70.0,29.0,56.0,,,,,,,3,3,Midfielder,64,Bronze
64.0,50.0,57.0,60.0,62.0,76.0,,,,,,,2,2,Defender,64,Bronze
79.0,62.0,52.0,62.0,22.0,66.0,,,,,,,3,2,Attacker,64,Bronze
87.0,58.0,58.0,63.0,57.0,67.0,,,,,,,3,3,Defender,64,Bronze
87.0,58.0,58.0,63.0,57.0,67.0,,,,,,,3,3,Defender,64,Bronze
68.0,65.0,48.0,62.0,22.0,55.0,,,,,,,3,2,Attacker,64,Bronze
70.0,51.0,60.0,66.0,60.0,69.0,,,,,,,3,2,Midfielder,64,Bronze
70.0,51.0,60.0,66.0,60.0,69.0,,,,,,,3,2,Midfielder,64,Bronze
57.0,32.0,48.0,47.0,63.0,66.0,,,,,,,2,2,Defender,64,Bronze
57.0,32.0,48.0,47.0,63.0,66.0,,,,,,,2,2,Defender,64,Bronze
66.0,52.0,66.0,68.0,54.0,55.0,,,,,,,3,3,Midfielder,64,Bronze
61.0,40.0,57.0,58.0,64.0,71.0,,,,,,,3,2,Defender,64,Bronze
68.0,47.0,63.0,65.0,52.0,67.0,,,,,,,5,2,Midfielder,64,Bronze
67.0,35.0,50.0,57.0,63.0,65.0,,,,,,,3,2,Defender,64,Bronze
74.0,60.0,61.0,65.0,40.0,57.0,,,,,,,3,3,Midfielder,64,Bronze
64.0,58.0,56.0,64.0,59.0,65.0,,,,,,,4,2,Defender,64,Bronze
68.0,58.0,63.0,67.0,41.0,61.0,,,,,,,3,3,Midfielder,64,Bronze
